Code,richness,MAT,MDR,ISO,TS,MTWM,MTCM,TAR,MTWetQ,MTDQ,MTCQ,MTWarmQ,WD,PET,MAP,PWM,PDM,PS,PWetQ,PDQ,PWarmQ,PCQ,MI,AET,ER,NVF,RMAT,RMAP,population,AOC,GDP
SC2154,28,11.61319445,7.956944455,32.54413767,585.9134847,23.16666683,-1.283333341,24.45000017,18.39444441,3.806944469,18.39444441,3.806944469,-23.08333333,1017.916667,1041,203.75,14.75,80.34376589,539.5,44.75,539.5,44.75,2.267703643,830.75,390,1,1.104166741,11,1182.764687,2361901.828,551.5555556
WM2155,65,17.84124997,7.552499942,31.52347479,596.0865042,29.15,5.189999962,23.96000004,24.64833336,9.919999989,24.64833336,9.919999989,-70.7,1188.9,1259.6,242.9,14,80.8621988,677.3,58.6,677.3,58.6,5.946673396,1008.4,605,2,1.362499932,17,1417.705978,0,147.4444444
XX2156,11,14.67453706,7.887963075,29.84080855,666.2011756,27.08888923,0.65555556,26.43333367,21.23518513,5.977777807,22.34999999,5.977777807,-85.55555556,1078,1163.555556,223.8888889,17.77777778,73.55215986,577,58.77777778,563.7777778,58.77777778,7.936507937,982.5555556,111,1,0.133333447,4,5282.739105,3700475.118,1673.125
AL2157,39,16.73044867,7.742948864,32.93677118,573.9475286,27.76153843,4.253846114,23.50769232,23.08461529,8.961538458,23.08461529,8.961538458,-117.7692308,1201.384615,1319.153846,251.7692308,17.61538462,81.54831934,716.3076923,66.92307692,716.3076923,66.92307692,9.802791651,992.6153846,309,3,0.799999923,18,1194.41785,28650.34488,386.6666667
ZF2158,0,15.50370371,7.337037184,30.84237168,594.0497856,26.46666675,2.677777767,23.78888898,22.13703714,7.524074122,22.13703714,7.524074122,-167.1111111,1133.555556,1300.666667,254.6666667,18.55555556,78.75452315,681.8888889,65,681.8888889,65,14.74220741,979,255,2,0.358333439,5,5223.980728,1947676.328,619
XR2159,10,16.90194445,8.134999997,33.08654026,592.9963637,28.53333333,3.946666638,24.5866667,23.55444442,8.916666653,23.55444442,8.916666653,-82.66666667,1192.6,1275.266667,253.6666667,17.53333333,79.5383973,672.1333333,62.4,672.1333333,62.4,6.931633965,1003.066667,530,2,1.524999986,18,1947.1745,44945.34092,599
ZF2160,23,18.74583331,8.118055615,33.7901205,583.4368764,29.9083333,5.883333286,24.02500002,25.1124999,10.81944447,25.1124999,10.81944447,-31.25,1218.75,1250,243.8333333,15.66666667,79.21320333,657.8333333,61.41666667,657.8333333,61.41666667,2.564102564,1019.666667,527,1,0.966666619,10,834.693119,2590895.986,602
XR2161,22,15.59916672,7.97833335,33.52254283,574.3328714,26.57000008,2.770000052,23.80000002,21.91333342,7.803333354,21.91333342,7.803333354,-122.7,1173.8,1296.5,255.3,20,79.536263,684.1,65,684.1,65,10.45322883,962.3,246,3,0.649999926,8,3449.818726,4522496.098,650.5555556
LZ2162,21,14.25625001,7.362500039,30.21553652,605.3666133,25.55000003,1.183333347,24.36666668,21.16388893,6.180555561,21.16388893,6.180555561,-100.25,1096.416667,1196.666667,235.6666667,18.16666667,77.40854195,611.25,59.16666667,611.25,59.16666667,9.143421753,941.5833333,466,3,0.829166859,5,2769.52684,1685091.529,769.8888889
SC2163,33,13.81435187,7.441666644,33.25582069,544.3629116,24.24444453,1.866666648,22.37777788,19.93148163,6.527777731,19.93148163,6.527777731,13.33333333,1143.111111,1129.777778,228.2222222,17,82.2433713,602.1111111,51.77777778,602.1111111,51.77777778,-1.166407465,878.1111111,839,2,1.762499948,18,1560.581589,6463496.432,584.7777778
CH2164,29,17.86111114,7.662499918,31.92703994,594.0358884,29.08333349,5.083333254,24.00000024,24.50694447,9.872222185,24.50694447,9.872222185,-92.16666667,1196.083333,1288.25,251.6666667,14.66666667,81.26160617,694.0833333,60.5,694.0833333,60.5,7.705706124,1014.5,622,3,1.629166981,19,1682.030228,1119606.337,287.3333333
WM2165,39,19.53750002,8.071153827,34.50191997,560.4743477,30.43076941,7.038461538,23.39230787,25.6384615,11.92051282,25.6384615,11.92051282,10.46153846,1247.307692,1236.846154,236.9230769,12.61538462,80.28713427,658,55.84615385,658,55.84615385,-0.838729571,994.6923077,409,2,0.966666818,7,890.6271515,610603.9713,161
CH2166,22,18.59618059,7.867361118,33.02181469,578.6952434,29.95833349,6.133333365,23.82500013,25.17083338,10.88888895,25.17083338,10.88888895,-24.33333334,1220.833333,1245.166667,241.5,9.833333333,85.30767004,699.1666667,51,699.1666667,51,1.993174062,976.0833333,496,2,0.808333278,4,555.835804,579006.3207,145
CH2167,16,19.28055555,7.540277733,32.8309453,558.8360954,30.02499978,7.058333238,22.96666654,25.5833332,11.80277779,25.5833332,11.80277779,14.08333334,1247.166667,1233.083333,240.6666667,9.333333333,85.72428756,694.3333333,48.83333333,694.3333333,48.83333333,-1.129226247,969.0833333,510,1,1.070833206,16,301.6158085,893971.2588,142.1111111
SC2168,19,15.25128204,7.29358972,31.49086971,571.4911645,25.89999977,2.738461513,23.16153825,21.67051276,7.557692314,21.67051276,7.557692314,-53.69230769,1150.615385,1204.307692,244,18.92307692,80.4357426,635.5384615,59.61538462,635.5384615,59.61538462,4.666399251,943.1538462,684,2,2.154166897,21,868.2581673,2030313.596,932.8888889
AL2169,57,15.58208334,7.540833288,32.81401394,564.2287773,26.01999969,3.039999986,22.97999971,21.74166663,7.900000028,21.74166663,7.900000028,-142.4,1165,1307.4,251.3,19.6,79.83996383,698,68,698,68,12.22317597,963.4,410,3,1.274999976,18,802.9223366,1643565.759,393
GL2170,23,17.36759258,8.824074083,34.93912382,594.8360422,29.35555543,4.099999958,25.25555547,23.97037026,9.327777774,23.97037026,9.327777774,-7,1217.222222,1224.222222,242.5555556,17.33333333,78.57492759,636.6666667,60.33333333,636.6666667,60.33333333,0.575079872,1007.666667,483,1,1.029166838,10,1934.540695,5449200.139,495.6666667
XX2171,9,14.20744054,7.425595269,29.17661776,648.272496,26.15000057,0.700000001,25.45000057,20.53452403,5.703571394,21.68690511,5.703571394,-116.9285714,1063.857143,1180.785714,227.7857143,17.92857143,74.52887919,584.0714286,59.42857143,582.1428571,59.42857143,10.99100309,972.2142857,111,1,0.175000007,4,4745.761627,3906556.753,1520
XR2172,22,15.58875,7.647499961,32.89208914,568.3718031,26.18999996,2.939999986,23.24999998,21.84500001,7.86833332,21.84500001,7.86833332,-121.8,1171.1,1292.9,255.5,20.1,79.70096335,683.9,65.1,683.9,65.1,10.40047818,961.2,260,2,0.445833296,5,5172.526428,5581139.39,670.1111111
AL2173,34,16.2630556,7.988333356,32.97302081,587.4927998,27.57333336,3.346666702,24.22666666,22.78888897,8.31444447,22.78888897,8.31444447,-136.7333333,1179.066667,1315.8,254,17,80.58101238,704.5333333,64.06666667,704.5333333,64.06666667,11.59674319,988.6666667,150,1,0.304166605,6,6197.5401,2583401.787,434.2222222
WM2174,69,16.88555556,7.527777741,30.50078447,618.8623582,28.54666659,3.866666667,24.67999992,23.8944444,8.614444478,23.8944444,8.614444478,-102.4,1157.8,1260.2,243.3333333,14.73333333,79.27233011,665,60.13333333,665,60.13333333,8.844359993,1005.333333,484,2,1.208333274,16,1274.094643,0,148.7777778
PZ2175,34,13.25034722,7.978472236,35.84505441,527.8979998,23.84166654,1.583333333,22.25833321,19.14305555,6.174999952,19.14305555,6.174999952,3.91666667,1143.75,1139.833333,230.75,15.08333333,83.68215955,615.5833333,48.41666667,615.5833333,48.41666667,-0.342440802,860.8333333,580,2,1.108333483,26,2582.841782,4137371.463,1254.333333
ZF2176,30,17.15833333,7.518333356,31.42858329,598.7735631,28.30999985,4.389999914,23.91999993,23.84499995,9.113333337,23.84499995,9.113333337,-96.1,1181.4,1277.5,249.3,17,79.0241367,673.1,64,673.1,64,8.134416794,1010.8,502,1,1.108333111,12,667.7577248,0,555.7777778
ZF2177,0,15.57083332,7.862037005,32.4280304,591.9727731,26.94444444,2.699999968,24.24444448,22.18703704,7.590740751,22.18703704,7.590740751,-154.5555556,1151.222222,1305.777778,255.2222222,18.11111111,79.32511159,688,63.11111111,688,63.11111111,13.42534504,976.3333333,196,2,0.354166746,2,2599.555038,6130409.196,669.4444444
WM2178,82,17.28541664,7.651041673,30.13510256,638.030727,29.31875014,3.931250051,25.38750009,24.56666668,8.794791666,24.56666668,8.794791666,-85.875,1154.4375,1240.3125,235.875,15.25,77.3140827,638.25,60.8125,638.25,60.8125,7.438687673,1010.9375,726,2,1.691666693,18,1232.512249,371332.3038,159.4444444
WM2179,59,18.02765152,8.075000015,32.88693993,595.1401275,29.76363633,5.209090883,24.55454545,24.75909094,10.0833333,24.75909094,10.0833333,-59.81818182,1190.818182,1250.636364,239.1818182,13.54545455,80.12598811,666,57.45454545,666,57.45454545,5.02328422,1003.727273,462,2,0.683333099,8,772.4827766,0,148.5555556
XX2180,18,14.56006949,7.506249923,28.94418314,662.6235282,26.69166676,0.75833334,25.93333342,21.0833336,5.916666676,22.2027781,5.916666676,-103.6666667,1070.416667,1174.083333,225.8333333,17.58333333,73.69134561,582.0833333,59.83333333,571.1666667,59.83333333,9.684702218,982.1666667,224,2,0.245833305,6,3451.294464,2693612.254,1388.333333
QL2181,39,16.62361107,8.058333295,32.7419145,595.6280587,28.16666645,3.555555556,24.6111109,23.30555534,8.59444439,23.30555534,8.59444439,-72.88888889,1181.444444,1254.333333,248.8888889,18.11111111,79.0184986,656,62.22222222,656,62.22222222,6.169472397,994.3333333,758,2,2.333333413,26,2035.571968,3418514.67,410.4444444
ZN2182,18,17.17592594,7.892592611,31.76839679,611.428693,29.01111115,4.166666667,24.84444449,24.16481477,9.042592623,24.16481477,9.042592623,-77,1164.333333,1241.333333,241.5555556,16.44444444,77.68023346,640.4444444,61.44444444,640.4444444,61.44444444,6.613226453,1014.666667,453,1,0.883333385,7,342.6699829,3501759.21,447.4444444
PZ2183,29,14.809375,7.738194444,33.15274389,565.189118,25.5666666,2.224999984,23.34166662,21.0847222,7.174999989,21.0847222,7.174999989,-60.25,1162.083333,1222.333333,247.4166667,18,81.12578136,648.5833333,57.75,648.5833333,57.75,5.184653998,931.25,754,2,1.741666764,16,1086.876751,1907498.694,773.625
CH2184,14,16.17958336,7.579166689,31.93915538,586.9915231,27.31000004,3.579999995,23.73000004,22.70333338,8.25333335,22.70333338,8.25333335,-145.5,1163.5,1309,249.2,14.4,82.44265666,715.1,60.9,715.1,60.9,12.50537172,983.8,314,2,0.458333264,9,733.8781662,3506532.055,150.8888889
LZ2185,21,14.72604167,7.34930549,30.31702411,603.1583213,25.96666654,1.724999994,24.24166655,21.5958333,6.674999987,21.5958333,6.674999987,-90.41666667,1111,1201.416667,237.5833333,18.83333333,77.49707388,614.8333333,60,614.8333333,60,8.138313832,952.8333333,627,2,1.65833357,11,2012.989708,5461742.334,826.7777778
SC2186,36,12.56076388,7.824305515,34.04373456,539.1097907,23.35000006,0.366666663,22.9833334,18.68194449,5.306944426,18.68194449,5.306944426,-47,1076.666667,1123.666667,224.0833333,15.5,81.74674466,594.4166667,48.25,594.4166667,48.25,4.365325077,866.9166667,834,2,3.333333277,6,1648.496292,3073880.727,614.4444444
XX2187,11,14.51284723,8.031250066,30.28746461,664.8553124,26.96666654,0.450000005,26.51666653,21.04305543,5.829166664,22.17777774,5.829166664,-90.08333333,1073,1163.083333,224.9166667,17.66666667,73.66608661,577,59,563.6666667,59,8.39546443,980.0833333,135,2,0.191666652,4,3109.086258,5747521.444,1417.6
ZY2188,37,17.40583335,7.924999926,31.04103117,633.8504251,29.6,4.070000005,25.53,24.66833344,8.996666674,24.66833344,8.996666674,-68.3,1157.5,1225.8,237.3,17,76.54538906,623.8,62.1,623.8,62.1,5.900647948,1021.9,468,2,0.779166689,11,808.5226364,1918862.596,233.2222222
PA2189,22,16.08723958,7.65260415,31.94272465,586.4307256,27.11250007,3.15625,23.95625007,22.61145838,8.154166644,22.61145838,8.154166644,-67.5625,1174.25,1241.8125,249.6875,19.0625,79.64183525,652.9375,62.25,652.9375,62.25,5.753672557,975.625,753,2,1.954166601,33,4413.895218,6400994.528,456.1111111
PD2190,16,15.00972223,7.178333282,28.73600486,639.3783499,26.63333333,1.653333338,24.98,21.26444441,6.573333334,22.36666667,6.573333334,-72,1095.066667,1167.066667,226.8666667,17.26666667,74.99342194,579.5333333,58.26666667,578.1333333,58.26666667,6.574942165,976.3333333,327,2,1.02916648,9,4023.763458,1000000,721.3333333
SC2191,19,15.53166665,7.568333332,32.69479966,562.7759751,26.12000008,2.970000005,23.15000007,21.80333335,7.933333333,21.80333335,7.933333333,35.1,1180.3,1145.2,235.7,16.2,82.46158316,612.1,51.2,612.1,51.2,-2.973820215,937.6,719,3,1.695833296,27,2304.07663,3545536.734,591.6666667
QL2192,41,17.48229166,8.103472213,33.00716071,593.1027183,28.9000001,4.349999944,24.55000015,24.06805555,9.454166664,24.06805555,9.454166664,19.25,1205.5,1186.25,237.5,18.08333333,78.61531879,616.5833333,60.08333333,616.5833333,60.08333333,-1.596847781,975.1666667,950,1,2.725000024,36,2774.988907,6103890.811,433.8888889
ZN2193,32,15.95897442,7.123076962,29.00081889,625.3323373,27.43076941,2.869230821,24.56153859,23.10384626,7.639743628,23.10384626,7.639743628,-88.84615385,1130.461538,1219.307692,238.6153846,18,76.03764359,615,62.15384615,615,62.15384615,7.859281437,1002.153846,324,2,0.595833222,6,2165.091721,500818.1335,405.3333333
PZ2194,25,13.77019231,7.823717953,34.61818116,539.7250313,24.40000006,1.799999989,22.60000007,19.78076923,6.498717965,19.78076923,6.498717965,-43.84615384,1147.307692,1191.153846,240.9230769,16.69230769,82.7228277,639.4615385,53.38461538,639.4615385,53.38461538,3.82165605,887.3846154,354,1,0.962500051,27,2074.099464,2542099.605,1176.111111
XX2195,16,14.79675921,7.504629609,28.95058541,662.5427519,26.93333308,1.011111114,25.92222197,21.31481462,6.140740701,22.44629613,6.140740701,-93.11111111,1076.555556,1169.666667,224.6666667,18,73.25936398,580.4444444,61,566.1111111,61,8.648983383,988.7777778,112,2,0.179166645,3,1868.110123,5931642.379,1522.777778
SC2196,27,13.7247024,7.550595201,31.74514495,580.8386758,24.75000014,0.964285723,23.78571441,20.31785721,5.954761886,20.31785721,5.954761886,-24.35714285,1100.857143,1125.214286,222.4285714,17.64285714,78.99546921,581.0714286,54.35714286,581.0714286,54.35714286,2.21256164,894.2857143,624,3,2.137500118,7,824.343399,3006871.125,589.625
XX2197,12,15.01342589,7.273148168,29.20822084,631.5619775,26.61111154,1.711111122,24.90000041,22.24999996,6.659259253,22.24999996,6.659259253,-94.11111111,1104.777778,1198.888889,233.3333333,18,75.24836079,598.1111111,61,598.1111111,61,8.518555768,985.8888889,156,1,0.07916682,10,13846.40643,3328248.199,1590.142857
ZF2198,42,18.22333331,7.64333336,32.23428988,588.1922527,29.08000011,5.370000029,23.71000009,24.70666669,10.27500004,24.70666669,10.27500004,-36.3,1207.6,1243.9,243.6,16.5,78.44307384,648.8,62.6,648.8,62.6,3.005962239,1017.8,844,3,1.941666663,28,549.7024612,154050.1434,521.7777778
AL2199,33,16.62129622,7.731481477,31.83112426,596.3295026,28.04444419,3.755555577,24.28888861,23.29629612,8.587037042,23.29629612,8.587037042,-140,1176.333333,1316.333333,254.5555556,16,80.99806158,708.1111111,63,708.1111111,63,11.9013885,1000.444444,325,1,0.433333238,2,963.1931229,1959414.007,405
PZ2200,15,14.92333331,7.933333276,35.05609349,542.047779,25.32999992,2.700000024,22.6299999,20.78333327,7.53166668,20.78333327,7.53166668,-41.8,1184.3,1226.1,242.4,19.9,80.91473142,657.7,63.3,657.7,63.3,3.529511104,922.9,350,3,0.591666609,8,1335.444672,1522968.842,1194.777778
QL2201,19,17.78645834,8.607638907,34.27926494,594.753878,29.68333324,4.574999988,25.10833325,24.42500001,9.748611136,24.42500001,9.748611136,-47,1207.416667,1254.416667,250.0833333,17.08333333,79.67649338,661.8333333,61.41666667,661.8333333,61.41666667,3.892608186,1014.083333,409,2,1.537500074,25,724.5395012,1723006.288,429.2222222
CH2202,28,17.25972222,7.620833334,31.62134608,597.1341509,28.61666648,4.516666611,24.09999986,23.94444442,9.212500009,23.94444442,9.212500009,-105,1175.416667,1280.416667,248.75,11.25,85.16039244,718.4166667,54.66666667,718.4166667,54.66666667,8.933002481,988.8333333,376,3,0.76666683,5,977.3779297,322845.2569,144.8888889
SC2203,37,12.1972222,7.701851847,33.42314219,545.917313,23.01111115,-0.033333342,23.0444445,18.43518526,4.866666662,18.43518526,4.866666662,-21.77777778,1055.222222,1077,215,15,82.29100996,570.4444444,45.55555556,570.4444444,45.55555556,2.063809624,849.6666667,1274,2,4.63333319,16,732.2681046,100823.9403,561.4444444
QL2204,2,14.45277776,7.393055482,31.73041473,575.7131515,25.24166648,1.941666663,23.29999981,20.86944442,6.705555578,20.86944442,6.705555578,-139.3333333,1135.583333,1274.916667,251.6666667,20,79.08255248,667.9166667,63.5,667.9166667,63.5,12.26975857,929.5833333,501,1,1.462499961,16,959.2376785,788019.2134,388.8888889
WM2205,58,15.90530301,7.236363673,29.65657787,618.3728386,27.43636374,3.036363667,24.40000007,22.91666649,7.654545477,22.91666649,7.654545477,-143.5454545,1126.818182,1270.363636,240.2727273,15.90909091,78.0266303,663.2727273,62.72727273,663.2727273,62.72727273,12.73900766,987.6363636,499,2,0.991666595,14,648.158226,1463395.462,160
XX2206,14,14.74074076,7.307407442,29.29475031,631.2616636,26.36666658,1.422222204,24.94444438,21.99999993,6.409259264,21.99999993,6.409259264,-123.2222222,1086.888889,1210.111111,233.4444444,18,74.81771011,601.7777778,62,601.7777778,62,11.33714987,983.8888889,204,2,0.229166687,4,1470.431778,3022158.742,1454.333333
PZ2207,28,14.25909091,7.272727291,31.74661757,562.1671365,24.75454556,1.845454519,22.90909104,20.59090915,6.684848439,20.59090915,6.684848439,-57.90909091,1137.272727,1195.181818,244.0909091,18,81.61254523,635.8181818,56.90909091,635.8181818,56.90909091,5.091926459,912.6363636,567,3,1.420833324,12,1039.475021,843308.0099,1117.333333
PA2208,6,16.07812499,7.556249989,31.64875469,586.7075562,27.05000003,3.174999992,23.87500004,22.60416669,8.147222201,22.60416669,8.147222201,-67.75,1171.75,1239.5,248.5,19,79.39378329,650.25,62.08333333,650.25,62.08333333,5.781950075,976.9166667,501,2,0.766666482,10,1104.398392,5198444.582,448.625
ZF2209,21,19.53472226,8.137962937,33.98582585,581.0706913,30.54444461,6.600000064,23.94444455,25.80555552,11.62222227,25.80555552,11.62222227,-6.11111111,1236.666667,1242.777778,242.7777778,16,78.96175954,652.7777778,61.88888889,652.7777778,61.88888889,0.494159928,1008.888889,451,2,0.808333496,8,1129.867508,3460657.783,632.1111111
PA2210,28,15.34097223,7.331944487,31.43441351,575.0480528,26.01666689,2.691666663,23.32500023,21.76805552,7.584722224,21.76805552,7.584722224,-90.91666667,1150.75,1241.666667,249.9166667,19.33333333,79.81242894,653.0833333,62.08333333,653.0833333,62.08333333,7.900644507,954.6666667,653,2,1.37500006,10,719.2331085,4847669.792,432.2222222
ZN2211,8,18.11474359,8.07820517,32.73507722,602.9962721,29.70769251,5.030769238,24.67692328,24.87435908,10.03974358,24.87435908,10.03974358,-54.84615384,1186.615385,1241.461538,242.6923077,16.38461538,77.9477293,642.9230769,62.30769231,642.9230769,62.30769231,4.62206664,1021.923077,485,3,1.120833317,14,2199.677803,3989157.121,435.3333333
GL2212,14,15.01111112,7.449999964,30.93037598,597.3178846,26.09999975,2.013333329,24.08666642,21.76999999,7.028888913,21.76999999,7.028888913,-108.4,1124.666667,1233.066667,243.7333333,18.46666667,77.67948994,634.3333333,61.93333333,634.3333333,61.93333333,9.638411381,963.6,492,1,1.345833545,15,2018.966377,2000000,468.6666667
WM2213,39,19.51041663,8.62499995,35.3589223,576.7275196,30.79166651,6.399999976,24.39166653,25.75138876,11.66666666,25.75138876,11.66666666,-2.16666667,1240.833333,1243,242.75,15,78.8197992,650,60.75,650,60.75,0.174613835,1010.416667,393,2,0.874999921,9,1106.796276,1000000,204.25
